Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,276.899994,277.589996,261.000000,276.429993,276.139679,22268600
2020-03-03,278.670013,281.070007,262.459991,265.890015,265.610779,16319800
2020-03-04,270.200012,284.890015,267.200012,284.510010,284.211243,14935200
2020-03-05,276.500000,283.200012,271.500000,273.290009,273.002991,13508200
2020-03-06,266.079987,268.390015,258.000000,266.040009,265.760620,12885300
2020-03-09,239.899994,259.399994,238.179993,245.440002,245.182236,15354000
2020-03-10,256.540009,261.079987,245.990005,261.079987,260.805786,14516200
2020-03-11,255.460007,256.600006,242.570007,246.470001,246.211151,12499100
2020-03-12,225.460007,236.119995,215.800003,216.309998,216.082809,20413500
2020-03-13,230.500000,241.020004,219.610001,240.839996,240.587051,15870900
2020-03-16,212.410004,226.100006,194.000000,196.399994,196.193710,18174300
2020-03-17,200.910004,220.860001,191.000000,217.270004,217.041824,20840800
2020-03-18,200.100006,209.940002,180.679993,202.820007,202.606995,21856700
2020-03-19,201.960007,216.729996,193.389999,212.970001,212.746323,19137800
2020-03-20,219.000000,230.320007,205.130005,205.750000,205.533920,20115900
2020-03-23,205.710007,216.479996,198.520004,212.690002,212.466629,16096900
2020-03-24,229.000000,252.660004,228.050003,249.179993,248.918304,27541100
2020-03-25,253.800003,261.820007,243.660004,245.619995,245.362030,19835800
2020-03-26,253.940002,262.220001,250.000000,257.239990,256.969818,17402700
2020-03-27,250.000000,263.119995,248.679993,252.729996,252.464569,15970700
2020-03-30,255.360001,265.959991,253.589996,265.589996,265.311066,15056300
2020-03-31,267.200012,275.399994,257.750000,263.600006,263.323181,23749000
2020-04-01,255.649994,261.529999,241.279999,243.070007,242.814728,16422800
2020-04-02,244.240005,256.000000,242.309998,255.470001,255.201691,16894100
2020-04-03,253.960007,255.630005,238.389999,243.910004,243.653854,16580300
2020-04-06,255.240005,269.880005,252.929993,268.399994,268.118073,18197100
2020-04-07,277.299988,278.250000,257.299988,259.029999,258.757935,19613000
2020-04-08,263.410004,267.950012,260.600006,266.950012,266.669647,13561100
2020-04-09,272.000000,272.920013,260.420013,262.950012,262.673859,13156200
2020-04-13,260.549988,270.200012,257.000000,269.850006,269.566589,9960200
2020-04-14,275.000000,285.320007,273.890015,283.950012,283.651794,13273700
2020-04-15,277.200012,284.170013,275.380005,280.839996,280.545044,9153700
2020-04-16,287.079987,299.000000,286.549988,294.700012,294.390503,18640500
2020-04-17,298.000000,298.859985,286.940002,292.320007,292.013000,13478000
2020-04-20,287.239990,293.500000,285.269989,287.049988,286.748535,11234700
2020-04-21,282.309998,284.769989,267.109985,269.510010,269.226990,18379000
2020-04-22,277.230011,287.869995,275.399994,286.149994,285.849487,12118200
2020-04-23,287.839996,293.140015,283.000000,284.010010,283.711731,10604000
2020-04-24,283.600006,289.670013,280.600006,289.589996,289.285889,8816100
2020-04-27,294.989990,303.500000,294.000000,297.079987,296.767975,11984700
2020-04-28,303.000000,304.200012,291.140015,291.359985,291.053955,11072600
2020-04-29,296.769989,300.579987,293.750000,298.459991,298.146545,9479000
2020-04-30,296.290009,298.459991,291.720001,292.279999,291.973053,9397900
2020-05-01,284.350006,288.899994,280.839996,282.779999,282.483002,8552400
2020-05-04,280.880005,291.839996,280.880005,291.290009,290.984070,7938900
2020-05-05,295.470001,300.269989,291.290009,293.739990,293.431488,9222400
2020-05-06,296.929993,302.000000,295.410004,297.790009,297.477234,8086600
2020-05-07,303.380005,307.410004,301.320007,304.869995,304.549805,9343300
2020-05-08,307.750000,312.750000,306.390015,312.500000,312.171783,8497700
2020-05-11,312.299988,324.500000,311.149994,322.619995,322.281158,11726500
2020-05-12,324.940002,326.899994,311.709991,312.100006,311.772217,12326500
2020-05-13,316.700012,323.140015,303.790009,311.200012,310.873199,15646300
2020-05-14,313.670013,321.440002,307.500000,321.220001,320.882660,15057800
2020-05-15,315.589996,340.019989,314.959991,339.630005,339.273315,24691500
2020-05-18,350.420013,356.660004,347.220001,350.010010,349.642426,19410100
2020-05-19,351.609985,363.500000,350.510010,352.220001,351.850098,17933000
2020-05-20,359.640015,361.720001,355.549988,358.799988,358.423157,14688400
2020-05-21,362.059998,362.100006,349.500000,351.010010,350.641388,19026700
2020-05-22,353.010010,363.720001,348.529999,361.049988,360.670776,25969100
2020-05-26,366.269989,367.269989,346.880005,348.709991,348.343750,19269500
2020-05-27,345.000000,345.309998,319.869995,341.010010,340.651855,29397300
2020-05-28,336.489990,350.420013,335.170013,339.480011,339.123474,18372400
2020-05-29,342.179993,355.019989,339.399994,355.019989,354.647156,18648000
2020-06-01,353.329987,353.630005,347.579987,352.250000,351.880066,9746900
2020-06-02,351.850006,353.489990,346.320007,353.010010,352.639252,9783000
2020-06-03,352.890015,354.649994,348.000000,350.779999,350.411591,9136000
2020-06-04,349.119995,357.730011,347.100006,350.660004,350.451569,10607000
2020-06-05,351.779999,359.880005,348.320007,356.799988,356.587921,12037100
2020-06-08,355.089996,355.589996,347.429993,352.200012,351.990692,9693400
2020-06-09,352.000000,364.390015,350.049988,361.839996,361.624939,11712200
2020-06-10,366.709991,380.000000,366.140015,374.670013,374.447327,15804500
2020-06-11,366.000000,370.450012,351.440002,351.850006,351.640900,14591300
2020-06-12,366.500000,367.489990,348.130005,357.299988,357.087616,14252900
2020-06-15,352.609985,367.290009,349.750000,366.950012,366.731934,10000100
2020-06-16,369.000000,370.670013,353.549988,362.739990,362.524414,13392900
2020-06-17,364.549988,371.959991,362.809998,369.440002,369.220428,10188300
2020-06-18,369.079987,371.299988,364.579987,368.720001,368.500854,6360200
2020-06-19,369.700012,377.799988,369.089996,370.450012,370.229828,13104000
2020-06-22,372.000000,381.250000,370.929993,381.070007,380.843506,9961700
2020-06-23,382.040009,385.700012,376.299988,378.000000,377.775330,9377700
2020-06-24,379.049988,382.260010,365.779999,369.420013,369.200439,11234300
2020-06-25,374.230011,380.200012,367.290009,379.600006,379.374390,9401800
2020-06-26,380.000000,380.000000,365.000000,366.200012,365.982361,14802100
2020-06-29,366.790009,368.179993,356.000000,368.000000,367.781281,8556200
2020-06-30,372.559998,381.049988,370.660004,379.910004,379.684204,9197300
2020-07-01,380.829987,383.029999,376.519989,381.200012,380.973450,8166200
2020-07-02,385.559998,389.500000,383.130005,384.489990,384.261475,9101400
2020-07-06,389.670013,396.350006,388.500000,393.570007,393.336090,7897300
2020-07-07,397.850006,402.799988,394.029999,394.869995,394.635315,8945000
2020-07-08,399.750000,409.000000,398.619995,408.640015,408.397125,9137000
2020-07-09,415.209991,422.799988,409.339996,420.359985,420.110138,12363700
2020-07-10,423.549988,426.209991,415.149994,419.170013,418.920898,12441900
2020-07-13,423.799988,431.690002,401.000000,402.089996,401.851013,11426900
2020-07-14,403.000000,416.109985,391.420013,415.079987,414.833282,13566900
2020-07-15,416.570007,417.320007,402.230011,409.089996,408.846863,10099600
2020-07-16,400.600006,408.269989,395.820007,405.390015,405.149078,8624100
2020-07-17,409.019989,409.940002,403.510010,408.059998,407.817474,6657100
2020-07-20,410.970001,421.250000,406.269989,420.429993,420.180084,7121300
2020-07-21,420.519989,422.399994,411.470001,413.140015,412.894470,6941700
2020-07-22,414.700012,424.100006,411.660004,417.549988,417.301819,9182300
2020-07-23,418.000000,421.880005,401.250000,405.190002,404.949188,10291500
2020-07-24,395.000000,414.589996,391.079987,407.779999,407.537628,11832300
2020-07-27,409.290009,417.670013,408.709991,416.859985,416.612213,7303300
2020-07-28,414.970001,415.279999,408.369995,408.619995,408.377136,6790900
2020-07-29,415.630005,420.649994,413.880005,418.619995,418.371185,7112700
2020-07-30,415.000000,424.920013,411.809998,424.559998,424.307648,7722000
2020-07-31,422.529999,430.660004,417.320007,424.589996,424.337646,9657200
2020-08-03,429.299988,443.950012,428.609985,440.410004,440.148254,10318000
