Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,109.349998,114.500000,102.500000,113.110001,113.110001,10157400
2020-03-03,114.550003,119.199997,112.110001,117.470001,117.470001,11033700
2020-03-04,118.510002,119.970001,113.110001,116.800003,116.800003,12102600
2020-03-05,110.250000,129.830002,110.000000,125.000000,125.000000,28149400
2020-03-06,119.650002,122.000000,107.000000,114.320000,114.320000,22975700
2020-03-09,105.000000,116.500000,100.879997,113.750000,113.750000,14571300
2020-03-10,113.800003,113.800003,105.000000,108.489998,108.489998,10244000
2020-03-11,108.410004,113.989998,107.000000,110.300003,110.300003,12576700
2020-03-12,106.250000,113.871002,104.389999,109.470001,109.470001,12097900
2020-03-13,113.000000,113.800003,104.160004,107.470001,107.470001,9233500
2020-03-16,105.000000,119.870003,103.199997,107.860001,107.860001,17210700
2020-03-17,107.330002,113.830002,102.000000,111.099998,111.099998,18721500
2020-03-18,111.000000,119.000000,108.849998,118.709999,118.709999,13594300
2020-03-19,122.949997,132.229996,119.099998,123.769997,123.769997,16248400
2020-03-20,129.000000,135.979996,124.000000,130.550003,130.550003,13872600
2020-03-23,141.996994,164.940002,137.250000,159.559998,159.559998,27681500
2020-03-24,154.000000,155.000000,133.880005,135.179993,135.179993,22401300
2020-03-25,140.104996,149.000000,136.199997,138.110001,138.110001,14743000
2020-03-26,140.509995,146.649994,138.199997,141.149994,141.149994,9252700
2020-03-27,145.699997,154.970001,145.600006,151.699997,151.699997,13271900
2020-03-30,160.759995,161.690002,147.199997,150.880005,150.880005,15762200
2020-03-31,147.020004,149.789993,143.356995,146.119995,146.119995,10023700
2020-04-01,144.500000,144.600006,135.179993,137.000000,137.000000,11453300
2020-04-02,125.300003,133.488998,114.500000,121.930000,121.930000,27313800
2020-04-03,124.300003,128.479996,120.110001,128.199997,128.199997,12238100
2020-04-06,113.629997,125.175003,108.529999,122.940002,122.940002,25378900
2020-04-07,118.004997,118.440002,109.570999,113.750000,113.750000,20166200
2020-04-08,115.019997,125.877998,112.500000,117.809998,117.809998,26243300
2020-04-09,117.800003,125.500000,114.000000,124.510002,124.510002,15513000
2020-04-13,127.000000,136.860001,125.603996,135.919998,135.919998,15411700
2020-04-14,141.070007,145.199997,139.009995,141.889999,141.889999,11679900
2020-04-15,141.710007,152.570007,140.000000,151.559998,151.559998,14193300
2020-04-16,149.919998,154.250000,146.800003,150.259995,150.259995,15138200
2020-04-17,147.910004,153.789001,144.029999,150.059998,150.059998,11328400
2020-04-20,153.300003,155.000000,148.253998,148.990005,148.990005,11218700
2020-04-21,151.419998,154.750000,138.360001,143.270004,143.270004,9709100
2020-04-22,147.100006,152.279999,145.100006,150.250000,150.250000,6552800
2020-04-23,154.009995,169.750000,153.490005,169.089996,169.089996,22159800
2020-04-24,177.149994,181.500000,158.300003,158.800003,158.800003,44049500
2020-04-27,156.589996,167.850006,155.000000,164.600006,164.600006,19783700
2020-04-28,165.000000,166.000000,155.250000,156.720001,156.720001,13477800
2020-04-29,147.979996,151.000000,143.380005,146.479996,146.479996,22033300
2020-04-30,139.990005,143.800003,133.679993,135.169998,135.169998,16682300
2020-05-01,136.000000,141.630005,132.669998,138.559998,138.559998,13807000
2020-05-04,140.770004,144.979996,140.449997,143.440002,143.440002,9184700
2020-05-05,144.429993,148.440002,140.860001,144.820007,144.820007,7376300
2020-05-06,145.470001,150.740005,144.089996,149.589996,149.589996,6031100
2020-05-07,154.839996,162.000000,154.039993,157.800003,157.800003,8388900
2020-05-08,160.000000,161.160004,152.705002,155.399994,155.399994,7079100
2020-05-11,159.429993,168.000000,158.000000,166.479996,166.479996,10142700
2020-05-12,168.000000,168.229996,160.050003,161.039993,161.039993,7102600
2020-05-13,163.610001,171.500000,159.169998,167.139999,167.139999,11067400
2020-05-14,168.259995,170.800003,162.889999,167.910004,167.910004,6730500
2020-05-15,166.750000,175.440002,166.559998,174.830002,174.830002,8540500
2020-05-18,170.029999,173.440002,162.641998,164.690002,164.690002,9636800
2020-05-19,167.000000,173.860001,166.210007,173.679993,173.679993,8485500
2020-05-20,173.529999,175.639999,170.529999,175.479996,175.479996,6910000
2020-05-21,175.960007,177.800003,168.360001,172.029999,172.029999,5525300
2020-05-22,171.860001,175.889999,170.199997,171.059998,171.059998,4302200
2020-05-26,169.100006,169.690002,163.119995,164.000000,164.000000,6689700
2020-05-27,158.009995,162.220001,149.160004,161.970001,161.970001,10076700
2020-05-28,159.229996,169.399994,159.199997,163.550003,163.550003,6386800
2020-05-29,168.000000,179.990005,167.860001,179.479996,179.479996,15219600
2020-06-01,183.179993,205.869995,183.000000,204.149994,204.149994,24394400
2020-06-02,210.250000,212.690002,197.320007,208.080002,208.080002,36853400
2020-06-03,211.699997,224.460007,202.320007,223.869995,223.869995,32390100
2020-06-04,221.000000,223.000000,207.600006,210.350006,210.350006,20212600
2020-06-05,200.110001,208.940002,196.100006,207.600006,207.600006,16298700
2020-06-08,204.350006,211.440002,198.660004,209.830002,209.830002,10457500
2020-06-09,209.830002,210.589996,202.929993,205.429993,205.429993,7521800
2020-06-10,208.889999,221.529999,208.259995,221.020004,221.020004,12241100
2020-06-11,219.179993,232.000000,218.500000,222.070007,222.070007,17615800
2020-06-12,224.789993,231.449997,216.750000,219.520004,219.520004,8766000
2020-06-15,227.839996,239.589996,226.380005,239.020004,239.020004,13959100
2020-06-16,235.990005,243.500000,231.820999,242.559998,242.559998,11333300
2020-06-17,243.179993,243.880005,235.119995,236.759995,236.759995,11691400
2020-06-18,240.389999,242.610001,238.220001,241.570007,241.570007,9340900
2020-06-19,241.639999,243.570007,238.703995,243.479996,243.479996,10077500
2020-06-22,247.464996,254.899994,247.289993,251.270004,251.270004,11093700
2020-06-23,251.259995,254.774994,247.570007,252.809998,252.809998,8791500
2020-06-24,254.500000,258.750000,248.600006,255.899994,255.899994,9862800
2020-06-25,258.230011,260.290009,252.660004,259.510010,259.510010,7490500
2020-06-26,260.519989,261.619995,250.360001,256.799988,256.799988,17142900
2020-06-29,254.970001,255.899994,243.589996,248.559998,248.559998,8436400
2020-06-30,249.869995,256.829987,248.350006,253.539993,253.539993,6305500
2020-07-01,251.350006,261.000000,247.210007,259.130005,259.130005,6803300
2020-07-02,261.000000,263.799988,258.000000,261.739990,261.739990,5629000
2020-07-06,265.000000,275.079987,259.320007,261.000000,261.000000,12250200
2020-07-07,261.549988,266.450012,258.100006,262.100006,262.100006,7819700
2020-07-08,263.799988,268.528015,261.290009,266.320007,266.320007,6012900
2020-07-09,269.010010,272.700012,264.220001,269.519989,269.519989,5396000
